"","date","State","lat","long","death_rate","c_PercentChange","d_PercentChange","measure","value"
"1065",2020-03-16,"Montana",46.9219,-110.4544,0,0,NA,"Deaths",0
"1066",2020-03-16,"Nebraska",41.1254,-98.2681,0,5.88235294117647,NA,"Deaths",0
"1067",2020-03-16,"New Hampshire",43.4525,-71.5639,0,30.7692307692308,NA,"Deaths",0
"1068",2020-03-16,"New Mexico",34.8405,-106.2485,0,30.7692307692308,NA,"Deaths",0
"1069",2020-03-16,"North Carolina",35.6301,-79.8064,0,15.1515151515152,NA,"Deaths",0
"1070",2020-03-16,"North Dakota",47.5289,-99.784,0,0,NA,"Deaths",0
"1071",2020-03-16,"Ohio",40.3888,-82.7649,0,35.1351351351351,NA,"Deaths",0
"1072",2020-03-16,"Oklahoma",35.5653,-96.9289,0,42.8571428571429,NA,"Deaths",0
"1073",2020-03-16,"Pennsylvania",40.5908,-77.2098,0,16.6666666666667,NA,"Deaths",0
"1074",2020-03-16,"Puerto Rico",18.2208,-66.5901,0,0,NA,"Deaths",0
"1075",2020-03-16,"Rhode Island",41.6809,-71.5118,0,5,NA,"Deaths",0
"1076",2020-03-16,"Tennessee",35.7478,-86.6923,0,33.3333333333333,NA,"Deaths",0
"1077",2020-03-16,"Texas",31.0545,-97.5635,0,18.0555555555556,NA,"Deaths",0
"1078",2020-03-16,"Utah",40.15,-111.8624,0,39.2857142857143,NA,"Deaths",0
"1079",2020-03-16,"Vermont",44.0459,-72.7107,0,50,NA,"Deaths",0
"1080",2020-03-16,"Virgin Islands",18.3358,-64.8963,0,NA,NA,"Deaths",0
"1081",2020-03-16,"West Virginia",38.4912,-80.9545,NA,NA,NA,"Deaths",0
"1082",2020-03-16,"Wisconsin",44.2685,-89.6165,0,46.875,NA,"Deaths",0
"1083",2020-03-16,"Wyoming",42.756,-107.3025,0,0,NA,"Deaths",0
"1084",2020-03-17,"New York",42.1657,-74.9481,0.008,76.4219234746639,30,"Confirmed Cases",1706
"1085",2020-03-17,"Washington",47.4009,-121.4905,0.051,19.0265486725664,14.5833333333333,"Confirmed Cases",1076
"1086",2020-03-17,"California",36.1162,-119.6816,0.017,25.3141831238779,71.4285714285714,"Confirmed Cases",698
"1087",2020-03-17,"New Jersey",40.2989,-74.521,0.011,50,50,"Confirmed Cases",267
"1088",2020-03-17,"Massachusetts",42.2302,-71.5301,0,10.6598984771574,NA,"Confirmed Cases",218
"1089",2020-03-17,"Florida",27.7663,-81.6868,0.028,39.3548387096774,20,"Confirmed Cases",216
"1090",2020-03-17,"Louisiana",31.1695,-91.8678,0.02,44.1176470588235,33.3333333333333,"Confirmed Cases",196
"1091",2020-03-17,"Illinois",40.3495,-88.9861,0.006,53.3333333333333,Inf,"Confirmed Cases",161
"1092",2020-03-17,"Colorado",39.0598,-105.3111,0.012,0,100,"Confirmed Cases",160
"1093",2020-03-17,"Georgia",33.0406,-83.6431,0.007,20.6611570247934,0,"Confirmed Cases",146
"1094",2020-03-17,"Pennsylvania",40.5908,-77.2098,0,45.4545454545455,NA,"Confirmed Cases",112
"1095",2020-03-17,"Texas",31.0545,-97.5635,0.009,29.4117647058824,Inf,"Confirmed Cases",110
"1096",2020-03-17,"Tennessee",35.7478,-86.6923,0,42.3076923076923,NA,"Confirmed Cases",74
"1097",2020-03-17,"Wisconsin",44.2685,-89.6165,0,53.1914893617021,NA,"Confirmed Cases",72
"1098",2020-03-17,"Connecticut",41.5978,-72.7554,0,126.666666666667,NA,"Confirmed Cases",68
"1099",2020-03-17,"Ohio",40.3888,-82.7649,0,34,NA,"Confirmed Cases",67
"1100",2020-03-17,"Virginia",37.7693,-78.17,0.03,36.734693877551,100,"Confirmed Cases",67
"1101",2020-03-17,"Oregon",44.572,-122.0709,0.015,69.2307692307692,0,"Confirmed Cases",66
"1102",2020-03-17,"Michigan",43.3266,-84.5361,0,22.6415094339623,NA,"Confirmed Cases",65
"1103",2020-03-17,"North Carolina",35.6301,-79.8064,0,68.4210526315789,NA,"Confirmed Cases",64
"1104",2020-03-17,"Maryland",39.0639,-76.8021,0,46.3414634146341,NA,"Confirmed Cases",60
"1105",2020-03-17,"Minnesota",45.6945,-93.9002,0,11.1111111111111,NA,"Confirmed Cases",60
"1106",2020-03-17,"Nevada",38.3135,-117.0554,0.018,24.4444444444444,0,"Confirmed Cases",56
"1107",2020-03-17,"Washington",47.4009,-121.4905,0.051,19.0265486725664,14.5833333333333,"Deaths",55
"1108",2020-03-17,"Utah",40.15,-111.8624,0,30.7692307692308,NA,"Confirmed Cases",51
"1109",2020-03-17,"South Carolina",33.8569,-80.945,0.021,42.4242424242424,0,"Confirmed Cases",47
"1110",2020-03-17,"Alabama",32.3182,-86.9023,0,34.4827586206897,NA,"Confirmed Cases",39
"1111",2020-03-17,"Maine",44.6939,-69.3819,0,88.2352941176471,NA,"Confirmed Cases",32
"1112",2020-03-17,"Indiana",39.8494,-86.2583,0.067,20,100,"Confirmed Cases",30
"1113",2020-03-17,"Kentucky",37.6681,-84.6701,0.038,23.8095238095238,0,"Confirmed Cases",26
"1114",2020-03-17,"New Hampshire",43.4525,-71.5639,0,52.9411764705882,NA,"Confirmed Cases",26
"1115",2020-03-17,"Iowa",42.0115,-93.2105,0,0,NA,"Confirmed Cases",23
"1116",2020-03-17,"New Mexico",34.8405,-106.2485,0,35.2941176470588,NA,"Confirmed Cases",23
"1117",2020-03-17,"Rhode Island",41.6809,-71.5118,0,9.52380952380952,NA,"Confirmed Cases",23
"1118",2020-03-17,"Arkansas",34.9697,-92.3731,0,0,NA,"Confirmed Cases",22
"1119",2020-03-17,"District of Columbia",38.8974,-77.0268,0,0,NA,"Confirmed Cases",22
"1120",2020-03-17,"Mississippi",32.7416,-89.6787,0,61.5384615384615,NA,"Confirmed Cases",21
"1121",2020-03-17,"Nebraska",41.1254,-98.2681,0,16.6666666666667,NA,"Confirmed Cases",21
"1122",2020-03-17,"Arizona",33.7298,-111.4312,0,11.1111111111111,NA,"Confirmed Cases",20
"1123",2020-03-17,"Oklahoma",35.5653,-96.9289,0,90,NA,"Confirmed Cases",19
"1124",2020-03-17,"Kansas",38.5266,-96.7265,0.056,63.6363636363636,0,"Confirmed Cases",18
"1125",2020-03-17,"Delaware",39.3185,-75.5071,0,100,NA,"Confirmed Cases",16
"1126",2020-03-17,"New York",42.1657,-74.9481,0.008,76.4219234746639,30,"Deaths",13
"1127",2020-03-17,"Vermont",44.0459,-72.7107,0,0,NA,"Confirmed Cases",12
"1128",2020-03-17,"California",36.1162,-119.6816,0.017,25.3141831238779,71.4285714285714,"Deaths",12
"1129",2020-03-17,"Missouri",38.4561,-92.2884,0,83.3333333333333,NA,"Confirmed Cases",11
"1130",2020-03-17,"South Dakota",44.2998,-99.4388,0.091,10,0,"Confirmed Cases",11
"1131",2020-03-17,"Wyoming",42.756,-107.3025,0,266.666666666667,NA,"Confirmed Cases",11
"1132",2020-03-17,"Hawaii",21.0943,-157.4983,0,42.8571428571429,NA,"Confirmed Cases",10
"1133",2020-03-17,"Montana",46.9219,-110.4544,0,28.5714285714286,NA,"Confirmed Cases",9
"1134",2020-03-17,"Idaho",44.2405,-114.4788,0,60,NA,"Confirmed Cases",8
"1135",2020-03-17,"California",36.1162,-119.6816,0.017,25.3141831238779,71.4285714285714,"Recovered",6
"1136",2020-03-17,"Florida",27.7663,-81.6868,0.028,39.3548387096774,20,"Deaths",6
"1137",2020-03-17,"Puerto Rico",18.2208,-66.5901,0,0,NA,"Confirmed Cases",5
"1138",2020-03-17,"Louisiana",31.1695,-91.8678,0.02,44.1176470588235,33.3333333333333,"Deaths",4
"1139",2020-03-17,"Alaska",61.3707,-152.4044,0,200,NA,"Confirmed Cases",3
"1140",2020-03-17,"Guam",13.4443,144.7937,0,0,NA,"Confirmed Cases",3
"1141",2020-03-17,"North Dakota",47.5289,-99.784,0,200,NA,"Confirmed Cases",3
"1142",2020-03-17,"Maryland",39.0639,-76.8021,0,46.3414634146341,NA,"Recovered",3
"1143",2020-03-17,"New Jersey",40.2989,-74.521,0.011,50,50,"Deaths",3
"1144",2020-03-17,"Virgin Islands",18.3358,-64.8963,0,100,NA,"Confirmed Cases",2
"1145",2020-03-17,"Illinois",40.3495,-88.9861,0.006,53.3333333333333,Inf,"Recovered",2
"1146",2020-03-17,"Colorado",39.0598,-105.3111,0.012,0,100,"Deaths",2
"1147",2020-03-17,"Indiana",39.8494,-86.2583,0.067,20,100,"Deaths",2
"1148",2020-03-17,"Virginia",37.7693,-78.17,0.03,36.734693877551,100,"Deaths",2
"1149",2020-03-17,"West Virginia",38.4912,-80.9545,0,Inf,NA,"Confirmed Cases",1
"1150",2020-03-17,"Arizona",33.7298,-111.4312,0,11.1111111111111,NA,"Recovered",1
"1151",2020-03-17,"Kentucky",37.6681,-84.6701,0.038,23.8095238095238,0,"Recovered",1
"1152",2020-03-17,"Massachusetts",42.2302,-71.5301,0,10.6598984771574,NA,"Recovered",1
"1153",2020-03-17,"New Jersey",40.2989,-74.521,0.011,50,50,"Recovered",1
"1154",2020-03-17,"Washington",47.4009,-121.4905,0.051,19.0265486725664,14.5833333333333,"Recovered",1
"1155",2020-03-17,"Wisconsin",44.2685,-89.6165,0,53.1914893617021,NA,"Recovered",1
"1156",2020-03-17,"Georgia",33.0406,-83.6431,0.007,20.6611570247934,0,"Deaths",1
"1157",2020-03-17,"Illinois",40.3495,-88.9861,0.006,53.3333333333333,Inf,"Deaths",1
"1158",2020-03-17,"Kansas",38.5266,-96.7265,0.056,63.6363636363636,0,"Deaths",1
"1159",2020-03-17,"Kentucky",37.6681,-84.6701,0.038,23.8095238095238,0,"Deaths",1
"1160",2020-03-17,"Nevada",38.3135,-117.0554,0.018,24.4444444444444,0,"Deaths",1
"1161",2020-03-17,"Oregon",44.572,-122.0709,0.015,69.2307692307692,0,"Deaths",1
"1162",2020-03-17,"South Carolina",33.8569,-80.945,0.021,42.4242424242424,0,"Deaths",1
"1163",2020-03-17,"South Dakota",44.2998,-99.4388,0.091,10,0,"Deaths",1
"1164",2020-03-17,"Texas",31.0545,-97.5635,0.009,29.4117647058824,Inf,"Deaths",1
"1165",2020-03-17,"Alabama",32.3182,-86.9023,0,34.4827586206897,NA,"Recovered",0
"1166",2020-03-17,"Alaska",61.3707,-152.4044,0,200,NA,"Recovered",0
"1167",2020-03-17,"Arkansas",34.9697,-92.3731,0,0,NA,"Recovered",0
"1168",2020-03-17,"Colorado",39.0598,-105.3111,0.012,0,100,"Recovered",0
"1169",2020-03-17,"Connecticut",41.5978,-72.7554,0,126.666666666667,NA,"Recovered",0
"1170",2020-03-17,"Delaware",39.3185,-75.5071,0,100,NA,"Recovered",0
"1171",2020-03-17,"District of Columbia",38.8974,-77.0268,0,0,NA,"Recovered",0
"1172",2020-03-17,"Florida",27.7663,-81.6868,0.028,39.3548387096774,20,"Recovered",0
"1173",2020-03-17,"Georgia",33.0406,-83.6431,0.007,20.6611570247934,0,"Recovered",0
"1174",2020-03-17,"Guam",13.4443,144.7937,0,0,NA,"Recovered",0
"1175",2020-03-17,"Hawaii",21.0943,-157.4983,0,42.8571428571429,NA,"Recovered",0
"1176",2020-03-17,"Idaho",44.2405,-114.4788,0,60,NA,"Recovered",0
"1177",2020-03-17,"Indiana",39.8494,-86.2583,0.067,20,100,"Recovered",0
"1178",2020-03-17,"Iowa",42.0115,-93.2105,0,0,NA,"Recovered",0
"1179",2020-03-17,"Kansas",38.5266,-96.7265,0.056,63.6363636363636,0,"Recovered",0
"1180",2020-03-17,"Louisiana",31.1695,-91.8678,0.02,44.1176470588235,33.3333333333333,"Recovered",0
"1181",2020-03-17,"Maine",44.6939,-69.3819,0,88.2352941176471,NA,"Recovered",0
"1182",2020-03-17,"Michigan",43.3266,-84.5361,0,22.6415094339623,NA,"Recovered",0
"1183",2020-03-17,"Minnesota",45.6945,-93.9002,0,11.1111111111111,NA,"Recovered",0
"1184",2020-03-17,"Mississippi",32.7416,-89.6787,0,61.5384615384615,NA,"Recovered",0
"1185",2020-03-17,"Missouri",38.4561,-92.2884,0,83.3333333333333,NA,"Recovered",0
"1186",2020-03-17,"Montana",46.9219,-110.4544,0,28.5714285714286,NA,"Recovered",0
"1187",2020-03-17,"Nebraska",41.1254,-98.2681,0,16.6666666666667,NA,"Recovered",0
"1188",2020-03-17,"Nevada",38.3135,-117.0554,0.018,24.4444444444444,0,"Recovered",0
"1189",2020-03-17,"New Hampshire",43.4525,-71.5639,0,52.9411764705882,NA,"Recovered",0
"1190",2020-03-17,"New Mexico",34.8405,-106.2485,0,35.2941176470588,NA,"Recovered",0
"1191",2020-03-17,"New York",42.1657,-74.9481,0.008,76.4219234746639,30,"Recovered",0
"1192",2020-03-17,"North Carolina",35.6301,-79.8064,0,68.4210526315789,NA,"Recovered",0
"1193",2020-03-17,"North Dakota",47.5289,-99.784,0,200,NA,"Recovered",0
"1194",2020-03-17,"Ohio",40.3888,-82.7649,0,34,NA,"Recovered",0
"1195",2020-03-17,"Oklahoma",35.5653,-96.9289,0,90,NA,"Recovered",0
"1196",2020-03-17,"Oregon",44.572,-122.0709,0.015,69.2307692307692,0,"Recovered",0
"1197",2020-03-17,"Pennsylvania",40.5908,-77.2098,0,45.4545454545455,NA,"Recovered",0
"1198",2020-03-17,"Puerto Rico",18.2208,-66.5901,0,0,NA,"Recovered",0
"1199",2020-03-17,"Rhode Island",41.6809,-71.5118,0,9.52380952380952,NA,"Recovered",0
"1200",2020-03-17,"South Carolina",33.8569,-80.945,0.021,42.4242424242424,0,"Recovered",0
"1201",2020-03-17,"South Dakota",44.2998,-99.4388,0.091,10,0,"Recovered",0
"1202",2020-03-17,"Tennessee",35.7478,-86.6923,0,42.3076923076923,NA,"Recovered",0
"1203",2020-03-17,"Texas",31.0545,-97.5635,0.009,29.4117647058824,Inf,"Recovered",0
"1204",2020-03-17,"Utah",40.15,-111.8624,0,30.7692307692308,NA,"Recovered",0
"1205",2020-03-17,"Vermont",44.0459,-72.7107,0,0,NA,"Recovered",0
"1206",2020-03-17,"Virgin Islands",18.3358,-64.8963,0,100,NA,"Recovered",0
"1207",2020-03-17,"Virginia",37.7693,-78.17,0.03,36.734693877551,100,"Recovered",0
"1208",2020-03-17,"West Virginia",38.4912,-80.9545,0,Inf,NA,"Recovered",0
"1209",2020-03-17,"Wyoming",42.756,-107.3025,0,266.666666666667,NA,"Recovered",0
"1210",2020-03-17,"Alabama",32.3182,-86.9023,0,34.4827586206897,NA,"Deaths",0
"1211",2020-03-17,"Alaska",61.3707,-152.4044,0,200,NA,"Deaths",0
"1212",2020-03-17,"Arizona",33.7298,-111.4312,0,11.1111111111111,NA,"Deaths",0
"1213",2020-03-17,"Arkansas",34.9697,-92.3731,0,0,NA,"Deaths",0
"1214",2020-03-17,"Connecticut",41.5978,-72.7554,0,126.666666666667,NA,"Deaths",0
"1215",2020-03-17,"Delaware",39.3185,-75.5071,0,100,NA,"Deaths",0
"1216",2020-03-17,"District of Columbia",38.8974,-77.0268,0,0,NA,"Deaths",0
"1217",2020-03-17,"Guam",13.4443,144.7937,0,0,NA,"Deaths",0
"1218",2020-03-17,"Hawaii",21.0943,-157.4983,0,42.8571428571429,NA,"Deaths",0
"1219",2020-03-17,"Idaho",44.2405,-114.4788,0,60,NA,"Deaths",0
"1220",2020-03-17,"Iowa",42.0115,-93.2105,0,0,NA,"Deaths",0
"1221",2020-03-17,"Maine",44.6939,-69.3819,0,88.2352941176471,NA,"Deaths",0
"1222",2020-03-17,"Maryland",39.0639,-76.8021,0,46.3414634146341,NA,"Deaths",0
"1223",2020-03-17,"Massachusetts",42.2302,-71.5301,0,10.6598984771574,NA,"Deaths",0
"1224",2020-03-17,"Michigan",43.3266,-84.5361,0,22.6415094339623,NA,"Deaths",0
"1225",2020-03-17,"Minnesota",45.6945,-93.9002,0,11.1111111111111,NA,"Deaths",0
"1226",2020-03-17,"Mississippi",32.7416,-89.6787,0,61.5384615384615,NA,"Deaths",0
"1227",2020-03-17,"Missouri",38.4561,-92.2884,0,83.3333333333333,NA,"Deaths",0
"1228",2020-03-17,"Montana",46.9219,-110.4544,0,28.5714285714286,NA,"Deaths",0
"1229",2020-03-17,"Nebraska",41.1254,-98.2681,0,16.6666666666667,NA,"Deaths",0
"1230",2020-03-17,"New Hampshire",43.4525,-71.5639,0,52.9411764705882,NA,"Deaths",0
"1231",2020-03-17,"New Mexico",34.8405,-106.2485,0,35.2941176470588,NA,"Deaths",0
"1232",2020-03-17,"North Carolina",35.6301,-79.8064,0,68.4210526315789,NA,"Deaths",0
"1233",2020-03-17,"North Dakota",47.5289,-99.784,0,200,NA,"Deaths",0
"1234",2020-03-17,"Ohio",40.3888,-82.7649,0,34,NA,"Deaths",0
"1235",2020-03-17,"Oklahoma",35.5653,-96.9289,0,90,NA,"Deaths",0
"1236",2020-03-17,"Pennsylvania",40.5908,-77.2098,0,45.4545454545455,NA,"Deaths",0
"1237",2020-03-17,"Puerto Rico",18.2208,-66.5901,0,0,NA,"Deaths",0
"1238",2020-03-17,"Rhode Island",41.6809,-71.5118,0,9.52380952380952,NA,"Deaths",0
"1239",2020-03-17,"Tennessee",35.7478,-86.6923,0,42.3076923076923,NA,"Deaths",0
"1240",2020-03-17,"Utah",40.15,-111.8624,0,30.7692307692308,NA,"Deaths",0
"1241",2020-03-17,"Vermont",44.0459,-72.7107,0,0,NA,"Deaths",0
"1242",2020-03-17,"Virgin Islands",18.3358,-64.8963,0,100,NA,"Deaths",0
"1243",2020-03-17,"West Virginia",38.4912,-80.9545,0,Inf,NA,"Deaths",0
"1244",2020-03-17,"Wisconsin",44.2685,-89.6165,0,53.1914893617021,NA,"Deaths",0
"1245",2020-03-17,"Wyoming",42.756,-107.3025,0,266.666666666667,NA,"Deaths",0
"1246",2020-03-18,"New York",42.1657,-74.9481,0.006,46.2485345838218,23.0769230769231,"Confirmed Cases",2495
"1247",2020-03-18,"Washington",47.4009,-121.4905,0.054,-5.76208178438662,0,"Confirmed Cases",1014
"1248",2020-03-18,"California",36.1162,-119.6816,0.017,7.59312320916905,8.33333333333333,"Confirmed Cases",751
"1249",2020-03-18,"Florida",27.7663,-81.6868,0.022,45.3703703703704,16.6666666666667,"Confirmed Cases",314
"1250",2020-03-18,"New Jersey",40.2989,-74.521,0.011,0,0,"Confirmed Cases",267
"1251",2020-03-18,"Louisiana",31.1695,-91.8678,0.016,31.1224489795918,0,"Confirmed Cases",257
"1252",2020-03-18,"Massachusetts",42.2302,-71.5301,0,0,NA,"Confirmed Cases",218
"1253",2020-03-18,"Georgia",33.0406,-83.6431,0.015,36.3013698630137,200,"Confirmed Cases",199
"1254",2020-03-18,"Colorado",39.0598,-105.3111,0.011,15,0,"Confirmed Cases",184
"1255",2020-03-18,"Texas",31.0545,-97.5635,0.017,57.2727272727273,200,"Confirmed Cases",173
"1256",2020-03-18,"Illinois",40.3495,-88.9861,0.006,0.62111801242236,0,"Confirmed Cases",162
"1257",2020-03-18,"Pennsylvania",40.5908,-77.2098,0,35.7142857142857,NA,"Confirmed Cases",152
"1258",2020-03-18,"Wisconsin",44.2685,-89.6165,0,27.7777777777778,NA,"Confirmed Cases",92
"1259",2020-03-18,"Ohio",40.3888,-82.7649,0,28.3582089552239,NA,"Confirmed Cases",86
"1260",2020-03-18,"Maryland",39.0639,-76.8021,0,41.6666666666667,NA,"Confirmed Cases",85
"1261",2020-03-18,"Michigan",43.3266,-84.5361,0,27.6923076923077,NA,"Confirmed Cases",83
"1262",2020-03-18,"Tennessee",35.7478,-86.6923,0,6.75675675675676,NA,"Confirmed Cases",79
"1263",2020-03-18,"Minnesota",45.6945,-93.9002,0,28.3333333333333,NA,"Confirmed Cases",77
"1264",2020-03-18,"Virginia",37.7693,-78.17,0.026,14.9253731343284,0,"Confirmed Cases",77
"1265",2020-03-18,"North Carolina",35.6301,-79.8064,0,9.375,NA,"Confirmed Cases",70
"1266",2020-03-18,"Connecticut",41.5978,-72.7554,0,0,NA,"Confirmed Cases",68
"1267",2020-03-18,"Oregon",44.572,-122.0709,0.029,3.03030303030303,100,"Confirmed Cases",68
"1268",2020-03-18,"Nevada",38.3135,-117.0554,0.018,-1.78571428571429,0,"Confirmed Cases",55
"1269",2020-03-18,"Washington",47.4009,-121.4905,0.054,-5.76208178438662,0,"Deaths",55
"1270",2020-03-18,"Utah",40.15,-111.8624,0,0,NA,"Confirmed Cases",51
"1271",2020-03-18,"South Carolina",33.8569,-80.945,0.021,0,0,"Confirmed Cases",47
"1272",2020-03-18,"Alabama",32.3182,-86.9023,0,17.9487179487179,NA,"Confirmed Cases",46
"1273",2020-03-18,"Maine",44.6939,-69.3819,0,31.25,NA,"Confirmed Cases",42
"1274",2020-03-18,"Indiana",39.8494,-86.2583,0.051,30,0,"Confirmed Cases",39
"1275",2020-03-18,"Mississippi",32.7416,-89.6787,0,61.9047619047619,NA,"Confirmed Cases",34
"1276",2020-03-18,"Arkansas",34.9697,-92.3731,0,50,NA,"Confirmed Cases",33
"1277",2020-03-18,"Rhode Island",41.6809,-71.5118,0,43.4782608695652,NA,"Confirmed Cases",33
"1278",2020-03-18,"District of Columbia",38.8974,-77.0268,0,40.9090909090909,NA,"Confirmed Cases",31
"1279",2020-03-18,"Iowa",42.0115,-93.2105,0,26.0869565217391,NA,"Confirmed Cases",29
"1280",2020-03-18,"Arizona",33.7298,-111.4312,0,35,NA,"Confirmed Cases",27
"1281",2020-03-18,"Kentucky",37.6681,-84.6701,0.037,3.84615384615385,0,"Confirmed Cases",27
"1282",2020-03-18,"New Hampshire",43.4525,-71.5639,0,0,NA,"Confirmed Cases",26
"1283",2020-03-18,"Nebraska",41.1254,-98.2681,0,14.2857142857143,NA,"Confirmed Cases",24
"1284",2020-03-18,"New Mexico",34.8405,-106.2485,0,0,NA,"Confirmed Cases",23
"1285",2020-03-18,"Delaware",39.3185,-75.5071,0,18.75,NA,"Confirmed Cases",19
"1286",2020-03-18,"Oklahoma",35.5653,-96.9289,0,0,NA,"Confirmed Cases",19
"1287",2020-03-18,"Kansas",38.5266,-96.7265,0.056,0,0,"Confirmed Cases",18
"1288",2020-03-18,"Missouri",38.4561,-92.2884,0,63.6363636363636,NA,"Confirmed Cases",18
"1289",2020-03-18,"Vermont",44.0459,-72.7107,0,50,NA,"Confirmed Cases",18
"1290",2020-03-18,"New York",42.1657,-74.9481,0.006,46.2485345838218,23.0769230769231,"Deaths",16
"1291",2020-03-18,"Wyoming",42.756,-107.3025,0,36.3636363636364,NA,"Confirmed Cases",15
"1292",2020-03-18,"Hawaii",21.0943,-157.4983,0,40,NA,"Confirmed Cases",14
"1293",2020-03-18,"California",36.1162,-119.6816,0.017,7.59312320916905,8.33333333333333,"Deaths",13
"1294",2020-03-18,"Montana",46.9219,-110.4544,0,22.2222222222222,NA,"Confirmed Cases",11
"1295",2020-03-18,"South Dakota",44.2998,-99.4388,0.091,0,0,"Confirmed Cases",11
"1296",2020-03-18,"Idaho",44.2405,-114.4788,0,12.5,NA,"Confirmed Cases",9
"1297",2020-03-18,"Florida",27.7663,-81.6868,0.022,45.3703703703704,16.6666666666667,"Deaths",7
"1298",2020-03-18,"Alaska",61.3707,-152.4044,0,100,NA,"Confirmed Cases",6
"1299",2020-03-18,"North Dakota",47.5289,-99.784,0,100,NA,"Confirmed Cases",6
"1300",2020-03-18,"Guam",13.4443,144.7937,0,66.6666666666667,NA,"Confirmed Cases",5
"1301",2020-03-18,"Puerto Rico",18.2208,-66.5901,0,0,NA,"Confirmed Cases",5
"1302",2020-03-18,"Louisiana",31.1695,-91.8678,0.016,31.1224489795918,0,"Deaths",4
"1303",2020-03-18,"Georgia",33.0406,-83.6431,0.015,36.3013698630137,200,"Deaths",3
"1304",2020-03-18,"New Jersey",40.2989,-74.521,0.011,0,0,"Deaths",3
"1305",2020-03-18,"Texas",31.0545,-97.5635,0.017,57.2727272727273,200,"Deaths",3
"1306",2020-03-18,"United States Virgin Islands",18.35,-64.933,0,NA,NA,"Confirmed Cases",2
"1307",2020-03-18,"Virgin Islands",18.3358,-64.8963,0,0,NA,"Confirmed Cases",2
"1308",2020-03-18,"Colorado",39.0598,-105.3111,0.011,15,0,"Deaths",2
"1309",2020-03-18,"Indiana",39.8494,-86.2583,0.051,30,0,"Deaths",2
"1310",2020-03-18,"Oregon",44.572,-122.0709,0.029,3.03030303030303,100,"Deaths",2
"1311",2020-03-18,"Virginia",37.7693,-78.17,0.026,14.9253731343284,0,"Deaths",2
"1312",2020-03-18,"West Virginia",38.4912,-80.9545,0,0,NA,"Confirmed Cases",1
"1313",2020-03-18,"Illinois",40.3495,-88.9861,0.006,0.62111801242236,0,"Deaths",1
"1314",2020-03-18,"Kansas",38.5266,-96.7265,0.056,0,0,"Deaths",1
"1315",2020-03-18,"Kentucky",37.6681,-84.6701,0.037,3.84615384615385,0,"Deaths",1
"1316",2020-03-18,"Nevada",38.3135,-117.0554,0.018,-1.78571428571429,0,"Deaths",1
"1317",2020-03-18,"South Carolina",33.8569,-80.945,0.021,0,0,"Deaths",1
"1318",2020-03-18,"South Dakota",44.2998,-99.4388,0.091,0,0,"Deaths",1
"1319",2020-03-18,"Alabama",32.3182,-86.9023,0,17.9487179487179,NA,"Recovered",0
"1320",2020-03-18,"Alaska",61.3707,-152.4044,0,100,NA,"Recovered",0
"1321",2020-03-18,"Arizona",33.7298,-111.4312,0,35,NA,"Recovered",0
"1322",2020-03-18,"Arkansas",34.9697,-92.3731,0,50,NA,"Recovered",0
"1323",2020-03-18,"California",36.1162,-119.6816,0.017,7.59312320916905,8.33333333333333,"Recovered",0
"1324",2020-03-18,"Colorado",39.0598,-105.3111,0.011,15,0,"Recovered",0
"1325",2020-03-18,"Connecticut",41.5978,-72.7554,0,0,NA,"Recovered",0
"1326",2020-03-18,"Delaware",39.3185,-75.5071,0,18.75,NA,"Recovered",0
"1327",2020-03-18,"District of Columbia",38.8974,-77.0268,0,40.9090909090909,NA,"Recovered",0
"1328",2020-03-18,"Florida",27.7663,-81.6868,0.022,45.3703703703704,16.6666666666667,"Recovered",0
"1329",2020-03-18,"Georgia",33.0406,-83.6431,0.015,36.3013698630137,200,"Recovered",0
"1330",2020-03-18,"Guam",13.4443,144.7937,0,66.6666666666667,NA,"Recovered",0
"1331",2020-03-18,"Hawaii",21.0943,-157.4983,0,40,NA,"Recovered",0
"1332",2020-03-18,"Idaho",44.2405,-114.4788,0,12.5,NA,"Recovered",0
"1333",2020-03-18,"Illinois",40.3495,-88.9861,0.006,0.62111801242236,0,"Recovered",0
"1334",2020-03-18,"Indiana",39.8494,-86.2583,0.051,30,0,"Recovered",0
"1335",2020-03-18,"Iowa",42.0115,-93.2105,0,26.0869565217391,NA,"Recovered",0
"1336",2020-03-18,"Kansas",38.5266,-96.7265,0.056,0,0,"Recovered",0
"1337",2020-03-18,"Kentucky",37.6681,-84.6701,0.037,3.84615384615385,0,"Recovered",0
